label,text,source
smish,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [identityverify.com/VerifyBD],Bengali
promo,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL",Bengali
smish,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/JanataActivateBot,Bengali
normal,"০১৮৭৩৮২৭৩৮৪ এই নাম্বারে কল করুন, জরুরি।",Bengali
promo,Pathao Food-এ এই সপ্তাহে সব অর্ডারে ফ্রি ডেলিভারি। এখনই অর্ডার করুন।,Bengali
promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo,Bengali
normal,বাবা আজ বাড়ির পাশে রয়েছেন।,Bengali
smish,"গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558",Bengali
smish,আপনার টেলিফোন বিল ৩ মাস বকেয়া। লাইন কাটা হবে: pay-phone.cf,Bengali
normal,তুমি কি পার্টিতে যাচ্ছো?,Bengali
normal,"সব ঠিক হয়ে যাবে, সাহস রেখো।",Bengali
promo,“দ্বাদশ জাতীয় সংসদ নির্বাচনে অংশগ্রহণে ইচ্ছুক প্রার্থীগণ প্রচলিত পদ্ধতির পাশাপাশি অনলাইনেও মনোনয়নপত্র দাখিল করতে পারবেন। অনলাইনে মনোনয়ন দাখিল করতে কমিশনের ওয়েবসাইট www.ecs.gov.bd-এ প্রবেশ করুন”-ইসি,Bengali
smish,"জরুরি সতর্কবার্তা! আপনার সোনালী ব্যাংক সেভিংস অ্যাকাউন্ট নং ১২৩৪৫৬৭৮৯০ থেকে গত রাত ২টায় ৫০,০০০ টাকা অননুমোদিত লেনদেন হয়েছে। আপনার অ্যাকাউন্টের নিরাপত্তার জন্য আমরা এটি অস্থায়ীভাবে ব্লক করেছি। অবিলম্বে ০১৭১১২২৩৩৪৪ নম্বরে কল করে আপনার পিন নাম্বার ও OTP দিয়ে অ্যাকাউন্ট আনব্লক করুন।",Bengali
normal,শুভ সপ্তাহের প্রথম দিন!,Bengali
smish,অভিনন্দন! আপনি ১ কোটি টাকা লটারি জিতেছেন। আপনার পুরস্কার সংগ্রহ করতে আমাদের সাথে যোগাযোগ করুন। যোগাযোগ:০১৫৬৭৫৪৬৩৯০,Bengali
smish,লটারি জয়ী! আপনি ২০ লক্ষ টাকা পেয়েছেন। ক্লেইম করুন: lottery-claim.cf,Bengali
normal,আজকের আপনার দিন কেমন কাটছে?,Bengali
normal,এটি IQ পরীক্ষা পর্বের একটি অংশ।,Bengali
promo,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩,৩০দিন cutt.ly/HwOETkke",Bengali
normal,"০১৮২৭৩৮২৭৮৫ এই নাম্বারে কল করুন, টাকা দরকার।",Bengali
smish,আপনার ক্রেডিট কার্ডে অজানা একটি ট্রানজাকশন সনাক্ত করা হয়েছে। নিশ্চিতকরণের জন্য অনুগ্রহ করে এখানে লগইন করুন: http://bit.ly/CardSecure,Bengali
promo,"শেখ হাসিনা সরকারের সাফল্যঃ
মাননীয় প্রধানমন্ত্রী শেখ হাসিনার নির্দেশে এখন পর্যন্ত ১৩ লাখ গৃহহীন পরিবারকে জমিসহ ঘর নির্মাণ করে দিয়েছে সরকার। ফলে ভাগ্য বদলে গেছে প্রায় ৫০ লাখ অসহায় মানুষের। 
",Bengali
promo,"৩০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/hwTmxGd8",Bengali
normal,"এটা রাকিবের নাম্বার, ০১৭৬৩৮৩৯৮৫৪ কল দিস।",Bengali
promo,Banglalink Game Portal সাবস্ক্রিপশন এখন মাত্র ১০ টাকা প্রতিদিন।,Bengali
smish,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801811011123,Bengali
normal,কি খুব ভালো প্রশ্ন!,Bengali
normal,"আপনার মেয়ে হাসপাতালে, জলদি টাকা পাঠান ০১৮২৮১৭৩৯১২।",Bengali
promo,"Robi গ্রাহকগণ, রবিবারে ৫ জিবি মাত্র ৮৯ টাকা।",Bengali
smish,"আপনাদের চাকরির আবেদন মঞ্জুর হয়েছে এবং বেতন প্রতিদিন ৩০০০ টাকা।

যোগাযোগের তথ্য: [https://wa.me/8801929757090](https://wa.me/8801929757090)",Bengali
